title,url,description,city
Middle Python Engineer (with Scraping) (#1820),https://jobs.dou.ua/companies/n-ix/vacancies/258413/,"For our customer author of the most widely used solution to recover digital revenue we are looking for the Python engineer. Over 1.000 companies rely on their platform to fight counterfeits, piracy, impersonation, and distribution abuse. Company has 270+ professionals and offices in New York, Barcelona, Beijing, and Salt Lake City. We are looking for a Python Engineer to get involved in our tracking technology, libraries, and hundreds of projects that use them, helping us maintain our platform, optimize it, and further improve it.Requirements:3+ years in a Python Developer position or similarThe ability to express complex ideas in spoken and written English is crucial as our team is made up of people of 5 different nationalities and it is the language in which we communicateGood knowledge of Python, with the ability to write idiomatic and reusable code.Experience in object-oriented design, software architecture best practices and patterns, and large-scale application development with maintainability and extensibility in mind.Experience with web requests and Python request library.Experience with TDD, testing best practices and methodologies: pytest, unittest, mock and answers libraries.Experience using docker / docker-compose throughout the entire lifecycle, including development, testing, debugging, QA, CI, and deployment.Tech stack:Python, AWS, MySQL / SQLAlchemy, Snowflake / Redshift Airflow / Celery / RabbitMQ / Luigi, Redis, Scrapy, IDOL for data interfaces and schema, Sepia config systemNice to have: Understanding of the architecture of web applications (including ajax websites) and mastery of the development tools built into the browser, for reverse engineering purposes.Inclination towards code optimizations (algorithmic complexity, memory usage).Proficiency in contributing to shared code bases using git.Efficient text processing with regular expressions and XML parsing.Experience with selenium / nodejs / phantomjs / splash or any similar software for scraping or automation purposes. We offer:Flexible working format — remote, office-based or flexibleA competitive salary and good compensation packagePersonalized career growthProfessional development tools (mentorship program, tech talks and trainings, centers of excellence, and more)Active tech communities with regular knowledge sharingEducation reimbursementMemorable anniversary presentsCorporate events and team buildingsOther location-specific benefits","Київ, Львів, Дніпро, Вінниця, Івано-Франківськ, Тернопіль, віддалено"
Python developer,https://jobs.dou.ua/companies/sevenpro/vacancies/271011/,"About you:You are a skilled Python developer with expertise in microservices, data processing, and Docker, ready to contribute to an AI startup focused on the legal space. Your strong communication skills ensure effective teamwork, and any experience with Azure is a plus.About project:AI Startup focused on the legal space. Most specifically personal injury lawyers and we will be reading legal and medical documents, summarizing and extracting information from them, and providing various possibilities to search the data. The solution will primarily target Texas but will be applicable in other states in the US.Your area of responsibility:Develop and maintain Python microservices;Optimize SQL Server database queries;Implement data processing with Pandas;Manage Docker containers for deployment;Integrate APIs with various systems.Skills and requirements:5 years experience in Python;Experience with Microservices;Expertise in Pandas;Knowledge of SQL Server;Experience in Docker;Knowledge of API Integration;At least Upper-intermediate English level.Will be a plus:Experience with Azure;Familiarity with Azure DevOps;Knowledge of Azure Blob Storage;Experience with Azure Open AI Integration;Experience in the Legal Industry;Experience in the Medical Industry;Background in Mathematics or Statistics.We offer:Working in a team of talented and passionate engineers;Opportunity to work with the most trending technologies;Long-term enjoyable cooperation;Covid medical insurance;Personal legal support;English classes;Paid vacation and sick days;Competitive salary depending on your own talents;Regular performance & career development reviews;Team building events.","за кордоном, віддалено"
Python developer,https://jobs.dou.ua/companies/flyaps/vacancies/157572/,— 3+ years of experience working with Python— Good level experience SQL and Databases— Architectural thinking— Linux— Intermediate level of English,віддалено
Senior Python Developer,https://jobs.dou.ua/companies/boosty-labs/vacancies/270986/,"We’re looking for a Python Developer to join the team which develops a multi-functional AI tool built to make your life easier with Spaces recaps, data, and insights. This AI tool automatically joins Web3-related spaces on X, analyzes them, and delivers key insights and potential 100x calls directly to you. Also it analyzes podcasts and extracts actionable insights, which they format and share.Project stack: Django, Openai, Deepgram, Dramatiq, Docker, Ffmpeg, Fastapi, PostgresRequirements:• At least 4 years experience in Software Development• Profiency in Python• Experience with Django, FastAPI, and task queues• Upper-intermediate English Responsibilities:• Design, write, and maintain efficient, reusable, and reliable Python code• Write and execute unit tests to ensure code functionality and reliability• Identify and fix bugs in existing code and application• Use version control systems like Git to manage code versions and collaborate with other developersWhat we offer:• Flexible working format (remote, office, or mix)• Flexible working hours• Informal and friendly atmosphere• The ability to focus on your work: a lack of bureaucracy and micromanagement• 20 paid vacation days• 7 paid sick leaves• Education reimbursement• Free English classes• Psychologist consultationsRecruitment process: Recruitment interview — Test Task — Technical interview — Final interview with the team",віддалено
Senior/Lead Python Software Engineer,https://jobs.dou.ua/companies/codeit/vacancies/270908/,"CodeIT is a service product development company. We know how to transform the business ideas into profitable IT products.We are excited to invite a talented Senior/Lead Python Software Engineer to join our dynamic team.Become a part of our journey to shape the future of technology, turning bold ideas into reality and crafting the solutions of tomorrow today!Requirements6+ years of commercial experience with PythonExcellent knowledge of Django + DRF or FastAPI/Flask + SQLAlchemy4+ years of commercial experience with Celery, with knowledge of any message broker (RabbitMQ preferred)Commercial experience with any SQL database (PostgreSQL preferred)Deep experience in writing unit testsExperience with container orchestration systems like Kubernetes, AWS ECS, Docker-SwarmStrong skills in Docker, Docker-ComposeDecent experience setting up CI/CD pipelinesCloud development experience (AWS or Google Cloud preferred)Good knowledge of Linux3+ years of experience in direct and intensive voice communication with English-speaking clients, including non-technical onesStrong experience in decomposing high-level or complex functionality/requirements into ready-to-do tech tasksProficient in writing technical documentationExperience in a Team Lead role on a project / department / unitMentorship experienceExperience in pre-sales activitiesEnglish level: upper-intermediate or higherNice to haveExperience with Data Science / Machine Learning, or Generative AI tools and frameworksResponsibilitiesDrive project architecture changesParticipate in roadmap creation, high-level planning, and backlog filling for the projectDevelop new features and improve existing system functionalityConduct work breakdown and end-to-end implementation for new functionalityWrite effective, scalable codeProvide time estimates for tasks, modules, and projectsPerform bug fixes across different project modulesConduct cross-reviews of codeContinuously discover, evaluate, and implement new technologies to maximize development efficiencyMentor less experienced engineersCreate and support technical documentationParticipate in pre-sales activitiesProvide project estimates and drive the start of new projectsCreate and update individual plans for your subordinatesCommunicate daily with stakeholders, including native speakersDemonstrate a willingness to go the extra mile for the projectMaintain trustworthiness, openness, and honestyBeing a member of the CodeIT team means:Career Path and growth opportunities (seniority level system, individual development plan, technical leads)Compensation of participation in conferences and workshops, invited expertsDevelopment of soft skills (people management and emotional intelligence training)Free access to the company account on Udemy educational platformInternal libraryCorporate English courses and communication with clients from English-speaking countriesExperienced and supportive team membersPaid time off (vacation, sick-leave, remote work)Legal supportWell-equipped offices located in Kharkiv, VinnytsiaIf you have any additional questions, please, feel free to contact me anytime.Recruiter, Olesia KovalovaSkype: live:99c89fac6494324bEmail: [email protected]","Харків, Вінниця, віддалено"
Python Developer/Part-time Mentor,https://jobs.dou.ua/companies/mate-academy/vacancies/229356/,"Ми — Mate academy, EdTech стартап з технологічною, гейміфікованою, AI friendly LMS платформою, де люди вивчають спеціальності в галузі IT. Зареєструйся, спробуй!🌎 Наша місія — допомогти мільйону людей по всьому світу побудувати свою кар’єру в галузі IT.🤘 Вже більше 3500 випускників знайшли свої перші робочі місця в IT всього за 4 місяці навчання.Починаючи з 2022 року ми розпочали свою діяльність в Польщі і продовжуємо нашу міжнародну експансію.Ми шукаємо крутого Python Mentor-a для роботи у part-time форматі погодинно. Основна задача ролі — допомагати студентам ефективно засвоювати матеріал у процесі навчання, щоб кожен зміг працевлаштуватись після проходження нашого Python курсу.Що ми очікуємо від тебе:1 рік комерційного досвіду як Python Developer;Вміння комунікувати з людьми та допомагати їм вирішувати проблеми;Вміння якісно планувати свій час та самостійно систематизувати власний графік.Твої задачі будуть наступними:Перевірка домашніх завдань студентів Python курсу;Відповіді на питання студентів в чаті та на zoom дзвінках;Проведення пробних технічних інтерв’ю для студентів;Пропонування власних ідей для вдосконалення нашого навчального процесу.Що ти отримаєш, працюючи в Mate:Місію допомогти мільйонам людей розпочати кар’єру в технологічній сфері;Мінімум бюрократії;Неймовірну команду, яка пишається своєю справою, і це робить роботу захоплюючою пригодою;Практику твоїх soft-skills — менторство чудовий спосіб швидше дорости до Senior позицій;Погодинну оплату і гнучкий графік — твій тиждень менторства буде включати 10+ годин роботи, які ти сам (-а) можеш розподілити протягом тижня.Етапи відбору:Надішли своє CV;Виконай тестове завдання;Пройди співбесіду, яка буде містити в собі HR та технічну частину.Ця пропозиція відповідає твоїм кар’єрним цілям? Тоді давай знайомитись!",віддалено
Junior Python Developer in Test (Apps),https://jobs.dou.ua/companies/ajax-systems/vacancies/219347/,"Ajax Systems — розробник і виробник систем безпеки Ajax із можливостями розумного дому. Це більше 50 пристроїв, мобільні та десктопні застосунки, серверна інфраструктура. У лінійці Ajax представлено централі керування із власною RTOS (OS Malevich), датчики руху, відчинення, захисту від затоплення та пожежні датчики, вуличні й домашні сирени, тривожна кнопка з функцією керування приладами, розумні розетки та реле.Кожного року ми демонструємо кратне зростання як у чисельності команди, так і в кількості користувачів у всьому світі. Виробництво Ajax Systems налічує два заводи, що розташовані в Україні. Також у нас три R&D-офіси: у Києві, Харкові та Вінниці. Локальні команди продажів є у Великобританії, Італії, Іспанії, Португалії, Німеччині, Польщі, Норвегії, Румунії, Туреччині, ОАЕ та ПАР.Датчики Ajax охороняють більше 1 000 000 користувачів у більш ніж 130 країнах світу. За розробку пристроїв у Ajax відповідає R&D-департамент, який складається з чотирьох команд: System, Devices, Automation та QA.Ajax — це екосистема, робота якої неможлива без якісних і зручних у користуванні застосунків. За роботу цієї частини світу Ajax відповідають мануальні тестувальники та команда автоматизації. В їх розпорядженні тільки що розроблений фреймворк, що дозволяє відтворити будь-яку ситуацію, уявну нашим QA. Тестування відбувається на платформах IOS/AOS за допомогою Appium.Чим технічно цікава вакансіяПроект активно розвивається, тому ви можете вплинути на його результат на старті. Сьогодні вже розроблена база, якої достатньо для написання основних тестів, але є велика зона неохоплених кейсів, для автоматизації яких треба розробляти новий функціонал фреймворку.Які стоять задачірозробка та впровадження автоматизованого тестування функціональності Ajax Apps за допомогою Python;робота з інфраструктурою CI на базі Jenkins;робота з низькорівневими бінарними протоколами;пошук та аналіз невідповідностей поведінки системи згідно з технічним завданням;cкладання баг-репорту та ведення життєвого циклу бага;Що шукаємо у кандидаті:технічний бекграунд;знання Python;досвід роботи з Appium/Selenium;досвід роботи з GIT;базові знання UNIX/Linux OS;розуміння складної серверної архітектури;знання ООП;Буде плюсом:досвід роботи з pytest;досвід роботи з gRPC;досвід роботи з протоколами TCP рівня;Ми пропонуємо:Cвободу приймати рішення та втілювати ідеїМожливість впливати на продукт і виробництво замість монотонного закриття задачРоботу у вмотивованій команді та zero bullshit cultureГнучкий графік в офісі Турботу та медичне страхуванняДолучайтеся, щоб зробити Made in Ukraine синонімом надійності.Ajax — свобода бути інженером!",Київ
Python Developer (Mid-Level),https://jobs.dou.ua/companies/piche-ltd/vacancies/270857/,"At PICHE, we are at the forefront of engineering and technological innovation in the construction and structural engineering sector.We specialize in developing cutting-edge automation tools and software solutions to streamline building design and engineering processes. Our team is dedicated to pushing the boundaries of what’s possible, turning complex engineering challenges into automated solutions.The RoleWe’re looking for a passionate and skilled mid-level Python Developer with a background in engineering and a 3D aptitude to join our dynamic team. The successful candidate will play a crucial role in developing and enhancing building design tools and RFEM (Finite Element Method software) plugins. This position offers a unique opportunity to contribute to groundbreaking projects that shape the future of structural engineering.Key Responsibilities— Develop and maintain Python-based applications and tools for building design and structural analysis, with a focus on 3D aptitude.— Collaborate with the development team to create RFEM plugins to enhance engineering workflows.— Engage in all phases of software development, including planning, design, development, testing, deployment, and maintenance.— Work closely with structural engineers to understand their needs and translate them into efficient software solutions.— Continuously improve and optimize existing tools for better performance and user experience. Participate in code reviews, ensuring adherence to industry best practices and company coding standards.— Upkeep of current solutions, ensuring they remain functional and up-to-date.Requirements— Bachelor’s degree in computer science, Engineering, or a related field.— 3+ years of professional experience in Python development.— Strong understanding of object-oriented programming and software development principles.— Experience with GUI development and the ability to create user-friendly interfaces. Familiarity with software development methodologies (Agile, Scrum, etc.).— Knowledge of finite element analysis or structural engineering is an advantage but not a requirement.— Excellent problem-solving skills and the ability to work independently or as part of a team.— Strong communication skills, both written and verbal, with the ability to collaborate effectively across disciplines.WE’RE HAPPY TO PROVIDE YOU WITH:Fully remote work opportunities.Breathtaking challenges, where everything is possible.Great attitude from colleagues and creative management.This position offers a unique opportunity to contribute to groundbreaking projects that shape the future of structural engineering. If you’re passionate about pushing the boundaries of technology in the construction industry, we want to hear from you!",віддалено
Middle Python Developer in Test(Apps),https://jobs.dou.ua/companies/ajax-systems/vacancies/270831/,"About project:Ajax is an ecosystem whose work is impossible without high-quality and easy-to-use applications. Manual testers and the automation team are responsible for the operation of this part of the Ajax world. They have just developed a framework that allows you to recreate any situation imaginable by our QA. We are testing on iOS / AOS platforms using Appium.What is a technically interesting vacancy?:The project is actively developing, so you can influence its outcome at the start. Today, the basic functionality has been developed, which is enough to write tests, but there is a large area of uncovered cases, for the automation of which it is necessary to develop new functionality of the framework.Responsibilities:Develop, maintain, and own automated testing frameworks;Design and implement test scripts (Python3, pytest);Analyse results of the test runs (Allure);Writting bug reports of found issues and support their life cycle;Recommends improvements to the testing processes to create efficiencies;Estimates effort required for own work;Required skills:2+ years of experience writing and executing tests in Python3;Strong knowledge of software QA methodologies, tools and processes;Experience with CI/CD Tools (Jenkins, Bitbucket, etc.);Experience in working with bug trackers;Knowledge UNIX/Linux OS;Knowledge of client server architecture;Nice-to-Have Skills:Experience in automation GUI-testing;Experience with gRPC;",Київ
Middle/Senior BackEnd developer Python/Django,https://jobs.dou.ua/companies/meest-china/vacancies/270823/,"Meest China — міжнародна поштово-логістична компанія, що спеціалізується на доставці комерційних вантажів та поштових посилок з Китаю до України та ще до рядку країн світу.Ми гарантуємо:— конкурентну, стабільну та своєчасну заробітну плату;— офіційне працевлаштування (оплачувані лікарняні, відпустки);— графік роботи: понеділок-п’ятниця 9.00–18.00 (або більш гнучкий: 8:00–17:00, 10:00–19:00), п’ятниця — на годину скорочений робочий день;— можливість працювати у зручному форматі: віддалено, в офісі (у м. Київ, поблизу метро Деміївська), гібридно (певні дні в офісі, певні віддалено);— часткову компенсацію вартості курсів англійської мови;— через 3 місяці роботи є можливість обрати одну з пільг: медичне страхування, оплату тренажерного залу, компенсацію навчання, корпоративне харчування, турбота про ментальне здоров’я. Обов’язки:— розробка нових проектів;— розробка та підтримка високонавантажених BackEnd додатків;— розробка API для додатків компанії;— інтеграція зі сторонніми API.Вимоги:— досвід від 3 років у створенні рішень BackEnd;— знання Python/Django;— досвід роботи з Postgre SQL, MySQL, Mongo DB;— досвід роботи з Redis;— досвід роботи з Celery;— досвід роботи з Restfull API;— вміння працювати Git, Jenkins, Unix та Nginx;— стандарти та практики oAuth, JWT;— навички побудови грамотної архітектури додатку та баз даних;— аналітичний склад розуму та орієнтованість на досягнення результату, відповідальність, старанність, готовність до навчання;— досвід роботи в команді.Буде плюсом:— досвід роботи з AWS;— досвід роботи зі сторонніми API — платіжні системи, різні API Google, Amazon тощо;— навички оптимізації запитів до бази даних та оптимізація швидкості роботи проекту.Чекаємо на резюме! Будемо раді співпраці!","Київ, віддалено"
Senior Software Engineer,https://jobs.dou.ua/companies/competera/vacancies/270821/,"In Competera, we are building a place where optimal pricing decisions can be made easily. We believe that AI technologies will soon drive all challenging decisions and are capable of helping humans be better. We are now looking for a Senior Software Engineer to help us turn business ideas into cutting-edge tech solutions that explicitly drive the product and the company towards its strategic direction.You could be a perfect match for the position if:You want to:Design and implement business-heavy components, primarily within the domain of price optimization for retail, ensuring that rich business domain logic is incorporated.Ensure that software development aligns with current product needs, accommodating the frequency of changes in logic, customization/extensibility requirements, and uncertainty in solutions.Refactor existing components and architecture according to DDD principles.Introduce best development practices to the team and champion the adoption of methodologies that facilitate the creation of loosely coupled systems and code.Provide support and mentorship to less experienced team members, including Machine Learning Engineers and Data Scientists, in design decision-making processes.You have:Proficiency in Python.7+ years of experience in Software Engineering.Proficiency in developing using Port & Adapters (Clean Architecture/Onion Architecture) application architecture and other approaches for creating loosely coupled systems and code in dynamic business environments.Strong background in Domain-Driven Design (DDD) principles and experience working in a DDD-style environment.Experience in designing systems using collaborative modeling techniques such as Event Storming, Event Modeling, and Domain Storytelling, etcDeep understanding of Object-Oriented Programming (OOP) principles (SOLID).Designing Microservices and experience with Event-Driven Architecture (EDA).Pleasant extras:Knowledge of another compiled language (e.g., Go, Rust, Java).Experience with functional programming paradigms.Experience in building applications using Event Sourcing.Familiarity with Google Cloud.Previous work in a data product team (Data Analytics, Machine Learning).Basic knowledge of MLOps, including an understanding of concepts such as Model Registry and the differences between Machine Learning and traditional Software Engineering.Soft skills:Business-oriented mindset with the ability to understand and communicate effectively with various stakeholders and domain experts.Willingness to delve into the problem domain of pricing and retail in detail.Readiness to teach and mentor teammates to enhance their software engineering skills.You’re gonna love it, and here’s why:Rich innovative software stack, freedom to choose the best suitable technologies.Remote-first ideology: freedom to operate from the home office or any suitable coworking.Flexible working hours (we start from 8 to 11 am) and no time tracking systems on.Regular performance and compensation reviews.Recurrent 1-1s and measurable OKRs.In-depth onboarding with a clear success track.Competera covers 70% of your training/course fee.20 vacation days, 15 days off, and up to one week of paid Christmas holidays.20 business days of sick leave.Partial medical insurance coverage.We reimburse the cost of coworking.Drive innovations with us. Be a Competerian.",віддалено
Team Leader Python,https://jobs.dou.ua/companies/delphi-llc/vacancies/270819/,"Our project is a financial planning and analysis platform that automates financial reporting and planning while enabling finance teams to continue using Excel’s familiar spreadsheets and financial models.We are looking for an experienced R&D Team Leader to join our team and help us succeed in its rapidly growing journey while maintaining high coding standards and quality. The potential candidate has creative solutions to complex challenges and a strong passion for success.RESPONSIBILITIESYou will lead a team of 4-5 developers, including a Frontend developer (Angular.JS) and a Backend developer (Python)You will be responsible for planning and managing the team’s day-to-day work (SCRUM, Kanban using JIRA)You will be responsible for the team’s execution, delivering high-quality product roadmap items on time, and meeting the team’s goalsYou will be 30-50% hands-on to support the teamYou will be responsible for the team’s performance (Testing, Design review, Codereview, Monitoring, etc.)You will work closely with our Architects, Product managers, Support, QA, another R&D Team leadersSKILLS5+ years of experience as a software engineer3+ years experience as an R&D Team Leader in a SaaS company.Experience in Python and Relational DBs (Postgres, MSSQL)Excellent knowledge and experience with building, optimizing, and maintaining large-scale production systemsExperience with writing unit testing and integration testingExperience with Cloud Architecture and services (Azure is an advantage)Ability to understand complex business logic and feel comfortable handling extensive data, complex ETL processes, and reportsBachelor’s degree in Computer Science or related fieldUpper-Intermediate level of EnglishWE OFFERWork in a creative friendly environment using cutting-edge technologiesWork-life balance and flexible scheduleCompetitive compensation with focus on your expectations; annual salary review24-day paid vacation and 100% paid sick leaveFinancial support and legal support for individual entrepreneurs from our sideProfessional, language and soft skills trainingsHealth insurance coverage: individual and family, Fitness plan","Вінниця, віддалено"
Django Full-Stack Engineer,https://jobs.dou.ua/companies/virtido/vacancies/270799/,"About VirtidoVirtido is an entrepreneurial and innovative IT company headquartered in Zurich, Switzerland. We realize ideas and projects — from strategic concept to technical implementation closely alongside our dynamic clients with a strong focus on start-up or fast-growing companies. Since inception in 2015, we have grown rapidly to currently 140+ professionals in Switzerland, Germany, Poland, Ukraine and the Philippines.About Our ClientOur Client is a Swiss-based online platform for the brokerage of business and private spaces. The platform has already been developed by a third-party and now our Client would like to onboard an in-house dedicated team to further develop, enhance, improve, maintain and scale it. RequirementsProficiency with Django and Python supported by 3+ years of hands-on experience as a full-stack developer. Experience with front-end on Django Template and HTML5, CSS3, JavaScriptKnowledge of RESTful API design and integration.Experience with SQL and/or NoSQL databases (e.g., PostgreSQL, MySQL, MongoDB).Familiarity with version control systems, especially Git.Proficiency in English language (B2+ level) — both written and spoken.Experience with Cloud Services (nice to have)Understanding of CI/CD pipelines and tools like Jenkins, Travis CI, or GitLab CI (nice to have)What we offerAbility to work from one of our offices or fully remote.Flexible working hours.Courses of English and German.Comfortable and friendly work environment.Additional benefits may apply.Does this resonate well with you? Then we look forward to receiving your application!","Львів, віддалено"
Python Team Lead,https://jobs.dou.ua/companies/enestech-software/vacancies/270736/,"ENESTECH Software, a part of TECHIIA Holding, is a dedicated developer of SENET — SaaS platform for automation of esports venues, gaming lounges, and cybercafes.SENET was created in Kyiv, to help a small chain of gaming cafes to operate dozens of gaming computers and to provide better customer experience for gamers. Now, ENESETCH Software is an international company with a global presence and users in over 60 countries.ENESTECH engages a full in-house team for development, support, sales, and marketing of SENET. It’s an international crew that speaks 7 languages and knows everything about computer games.Our company cherishes its Ukrainian origin and does not sell SENET to gaming cafes in Russia and Belarus. We also take active part in volunteering and support the Ukrainian Army in its fighting against Russian invasion.We are engaging more and more clients, so we need to strengthen our Development Team team with Python Team Lead.NEW BUDDY RESPONSIBILITIES:Develop and communicate the long-term technology strategy aligned with the company’s business goals.Promote innovation within the team, staying ahead of technology trends and integrating new solutions where appropriate.Identify and mitigate technical risks, ensuring business continuity and data protection.Implement and oversee systems for monitoring performance and availability of products and services.implementing security measures and best practices to ensure the protection of company data, systems, and infrastructureParticipate in executive meetings, providing technical insights and contributing to overall corporate strategy.Collaborate with Product Designers, Product Managers, and Software Engineers.Forming high-level time estimates for a product feature development.Mentorship, knowledge sharing.Auditing software development process.Participate in hiring activities.Work on integration projects with clients: Study documentation and propose collaboration options for clients.Launch and develop new teammates onboarding process.Participate in code reviews to ensure code quality and distribute knowledge.NEW BUDDY REQUIREMENTS (hard+soft skills):6+ years experience in WEB development.Proficient in Python programming.Experience with distributed systems.Experience with PostgreSQL.Experience with Angular 2+.Strong experience with REST API and web services.Experience with the use of Django REST Framework.Must have experience in the full project life cycle including defining requirements, evaluating alternatives, designing, developing, and implementing solutions.Knowledge of architectural paradigms and design patterns.Experience in TDD.Experience with cloud platforms (AWS, Azure, ...).Experience with containerization tools (Docker, Kubernetes).Familiarity with CI/CD pipelines and DevOps practices.Experience with Agile/Scrum methodologies.Familiarity with asynchronous programming and task queues (e.g., Celery).We offer: A reasonable and democratic corporate culture.The freedom to make decisions and implement ideas.A remote work format.Easy and supportive adaptation from colleagues.Insurance after the probation period.Paid sick leave for up to 12 working days and 18 working days of vacation.A flexible 8-hour work schedule from Monday to Friday with no overtime.Additionally, we have an office in Kyiv, 10 minutes from Osokorky metro station.",за кордоном
Python Developer in Test,https://jobs.dou.ua/companies/ajax-systems/vacancies/270677/,"Ajax Systems — розробник і виробник систем безпеки Ajax із можливостями розумного дому. Це більше ніж 50 пристроїв, мобільні та десктопні застосунки, серверна інфраструктура. У лінійці Ajax представлено централі керування із власною RTOS (OS Malevich), датчики руху, відчинення, захисту від затоплення та пожежні датчики, вуличні й домашні сирени, тривожна кнопка з функцією керування приладами, розумні розетки та реле.
Кожного року ми демонструємо кратне зростання як у чисельності команди, так і в кількості користувачів у всьому світі. Виробництво Ajax Systems налічує два заводи, що розташовані в Україні. Також у нас чотири R&D-офіси: у Києві, Харкові, Львові та Вінниці. Локальні команди продажів є у Великобританії, Італії, Іспанії, Португалії, Німеччині, Польщі, Норвегії, Румунії, Туреччині, ОАЕ та ПАР.Датчики Ajax охороняють понад 1 800 000 користувачів у більш ніж 169 країнах світу.
Команда QA Device Automation розробляє програмно-апаратні комплекси для тестування пристроїв в процесі розробки, перевірки прошивки девайсів після кожного оновлення, створює інструменти для полегшення та підвищення точності мануального тестування.Що потрібно буде робити:Аналіз технічної документації, тест-кейсівВпровадження автоматизованого тестування девайсів з використанням Python та фреймворку PytestПідтримка та оптимізація тестового оточенняРобота з інфраструктурою CI на базі JenkinsРозробка графічних інтерфейсів (PySide, PyQt) для інструментів тестуванняВзаємодія з командою Manual QA для вирішення їх «точок болю» і автоматизаціїНеобхідні навички:Від 6 місяців комерційного досвіду в тестовій автоматизації (non UI/frontend/API autotests)Знання Python 3.7+Знання ООП, принципів та практик програмуванняДосвід роботи з GITВпевнені знання UNIX/Linux OS на користувацькому рівніАнглійська мова — intermediate (на рівні достатньому для розуміння документації та StackOverflow);Буде плюсом:Досвід роботи з PytestДосвід роботи з CI JenkinsДосвід розробки графічних застосунків на PythonЗнання і розуміння теорії тестування.Ми пропонуємо:Cвободу приймати рішення і втілювати ідеїМожливість впливати на продукт і виробництво замість монотонного закриття задачРоботу у вмотивованій команді та zero bullshit cultureГнучкий графік в офісіМедичне страхування",Київ
Senior Full Stack Developer (React/ Python),https://jobs.dou.ua/companies/voypost/vacancies/270600/,"Hey there!🙌We’re looking for a talented Senior Full Stack Developer to join our team and help us develop an innovative AI coding assistant, an alternative to GitHub Copilot. You’ll play a crucial role in implementing new features and ensuring they are thoroughly tested.If you’re passionate about AI and coding, join us and make a real impact in the world of software development! Let’s create something amazing together! Start Date: ASAP 💥 Requirements:  React Experience: 5+ yearsFull-Stack Development Experience: 2+ yearsJavaScript / TypeScript Proficiency: Solid knowledge requiredIndependent Work: Ability to work autonomouslyEnglish Proficiency: Upper-Intermediate level or higherCommunication & Proactivity: Strong communication skills and a proactive attitude are crucial
Responsibilities:  Communicate directly with the customer asynchronously from 19:00 to 21:00Conceptualize and implement product requirementsEngage in task discussions and evaluationsContribute to the development of new functionalities Position Details:  Role: Full-time (40 hours per week)Team: Architect, Product Owner based in the USA Recruitment Process:  HR Interview: Up to 30 minutesTechnical Interview: Up to 1 hourInterview with Project Manager: Up to 1 hour Ready to embark on this adventure with us? Let’s create something amazing together! Send us your CV and join us on this exciting journey!",віддалено
Senior Python Developer,https://jobs.dou.ua/companies/evolved-ideas/vacancies/270563/,"Amazing work happens when everyone enjoys the journey. This is why we and our partner Momox — Europe’s leading online buying-and-selling service for books, CDs, movies, games, and fashion do everything to set you up for success.We know that your ideas grow best in a challenging environment where a team of passionate professionals from diverse backgrounds come together to think outside the boxWe are looking for Senior Python Developer to join the Evolved Ideas team.YOUR MISSIONWorking with a passionate team on a central component of the momox tech stack (e.g. our momox purchasing platforms, our pricing systems, or the integration of marketplaces)Understanding and solving complex business requirementsConception and improvement of our software architectureTaking ownership of your work, engaging in agile ceremonies and code reviews, and sharing your expertise within the team and companyHaving a direct impact in a sustainable and financially stable companyOUR TECH STACKPython, Django, Flask, FastAPICelery, RabbitMQMySQL, MongoDB, ElasticsearchCentOS, DebianGitLab, CI/CDDocker, KubernetesReact, Vue.js, TypeScriptGoogle CloudTDD, DDD, ScrumYOUR PROFILEOur Tech Stack meets your experience and interestYou are a passionate team player and like to take over responsibilityTesting, clean architecture, and clean code are essential to youComfortable working on the command line (Linux/UNIX)Familiar with different database paradigms (SQL, NoSQL)Experience with distributed systemsIntermediate level of English and good communication skills for discussions and code reviewsNICE TO HAVEKnowledge of Hexagonal and Service-Oriented ArchitectureExperience with Google Cloud PlatformYOU CAN LOOK FORWARD TOWork in an agile environment (Scrum) with flat hierarchiesGrow with space and budget for your professional developmentEnjoy a good work-life-balance with flexible working hoursHealthcare insuranceABOUT USEvolved Ideas is a technology service provider located in Ukraine and is a sister company of Evolve IT Consulting, a multi-award-winning tech consultancy based in Leicester, UK.Founded in 2007 as a pure business management consultancy, Evolve has transformed into a full-fledged software house specialising in building client-managed Extended Teams, and offering bespoke software solutions to both startups and established brands.Our values are Listen, Transform and Enrich and we are driven by delivering true value for our clients through technological innovation.We are an energetic and dynamic agile company with unparalleled tech leadership team having more than 50 years of cumulative experience building and delivering own and custom state-of-the-art and meaningful software solutions.",віддалено
